caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
20875,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20876,2,0,1,0,0,1,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,2,4,0,0,4,1,2,3,0,2,0,2,2,4,2,3,0,122,0,3,1,2,10,1,6,0,2,0,1,0,0,1,0,0,1,1,2,0,8,1,0
20877,6,1,1,0,0,3,2,2,2,0,1,0,0,3,3,0,1,0,0,1,0,0,1,0,3,0,2,0,0,0,1,2,1,2,6,0,2,0,2,1,0,2,0,0,0,1,1,0,2,10,0,1,7,1,0,0,0,0,0,5,0,1,1,1,0,10,1,1
20878,3,0,1,0,0,1,3,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,4,0,2,0,2,0,1,4,1,2,5,0,2,0,2,1,0,4,0,0,0,2,1,0,4,10,0,4,0,1,0,0,0,0,0,2,0,1,1,1,0,10,1,0
20879,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,223,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20880,3,1,12,0,2,1,3,2,2,0,0,3,0,3,3,7,2,0,0,0,0,0,0,0,6,0,2,0,0,0,1,4,2,2,1,0,2,2,2,3,1,3,1,0,0,1,1,0,3,40,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
20881,6,1,1,0,0,1,2,2,2,0,0,4,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,4,3,1,0,0,2,1,0,3,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
20882,5,0,1,0,0,1,3,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,6,0,2,0,1,1,0,2,0,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,3,0,1,1,1,0,9,1,0
20883,6,0,1,0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,7,0,2,2,0,0,0,4,1,2,6,0,2,0,2,2,0,0,0,0,0,0,6,0,2,10,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,5,3,0
20884,1,11,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,1,0,0,2,0,121,0,0,1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
20885,4,11,1,0,0,1,5,2,2,0,0,3,0,3,2,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,3,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
20886,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,4,0,3,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
20887,6,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,1,1,4,0,10,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,12,5,0
20888,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,3,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
20889,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,2,1,2,0,1,2,0,2,1,0,0,0,0,0,0,6,0,2,22,0,3,11,1,0,0,0,0,3,0,0,0,2,2,0,7,6,1
20890,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
20891,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,4,0,7,4,223,0,0,0,0,10,1,0,0,2,0,1,3,1,0,0,0,0,0,0,0,1,0,0
20892,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,121,0,0,1,0,40,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20893,4,1,1,0,0,1,1,2,2,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,3,0,2,0,2,0,0,3,0,0,0,2,1,0,3,10,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,10,1,0
20894,3,1,2,0,0,1,1,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,2,0,4,0,1,4,1,2,6,0,2,0,2,2,0,2,2,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,3,0,2,1,1,0,11,1,0
20895,4,0,1,0,3,1,3,2,2,1,0,0,0,3,3,6,3,0,0,1,0,0,0,0,3,0,1,0,0,0,4,2,1,2,5,0,2,6,2,2,0,4,7,9,0,0,1,0,4,51,0,2,4,2,0,0,0,0,0,5,1,1,1,0,0,11,1,1
20896,3,11,1,0,0,1,5,2,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,4,0,1,0,0,1,1,0,0,23,0,1,0,1,0,1,0,0,0,5,0,0,2,1,0,12,1,0
20897,5,1,1,0,0,1,2,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,5,0,2,0,2,0,1,2,2,2,6,0,2,0,2,2,0,4,0,0,0,1,1,0,4,23,0,4,4,1,0,0,0,0,0,3,1,2,1,1,0,10,1,1
20898,4,11,1,0,0,3,5,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,10,0,2,0,0,0,1,4,1,2,3,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,11,1,0
20899,6,1,1,0,0,4,3,2,2,0,0,4,0,3,3,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,11,1,0
20900,7,1,12,0,0,3,0,1,2,0,0,6,0,0,0,0,0,0,0,1,1,0,1,0,9,0,2,2,0,0,0,4,1,2,1,0,2,0,2,1,4,0,1,0,0,0,6,0,4,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,15,4,0
20901,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
20902,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20903,6,0,1,0,0,7,2,2,2,0,1,0,0,5,4,0,3,0,0,1,0,0,0,0,9,0,2,0,4,0,1,2,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,6,7,3,0,0,0,0,0,1,0,2,1,1,0,16,1,1
20904,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,112,0,0,1,0,22,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,4,0,0
20905,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,6,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20906,6,0,1,0,0,4,3,2,2,0,0,1,0,3,5,0,2,0,0,0,0,0,0,0,10,0,2,0,2,0,1,4,1,2,2,0,2,0,2,1,2,3,2,0,0,1,1,0,3,10,0,4,0,1,0,1,2,1,0,3,0,2,1,1,0,10,1,0
20907,4,1,1,0,0,1,1,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,0,4,0,0,0,2,1,0,4,21,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,14,1,0
20908,4,11,1,0,0,4,3,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,10,3,2,2,4,0,2,0,2,1,0,2,0,0,0,0,1,0,2,10,0,6,0,1,0,0,0,0,0,3,0,1,1,1,0,9,1,0
20909,6,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,0,4,0,0,0,1,1,0,4,21,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
20910,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,6,0,223,0,0,0,0,10,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0
20911,5,11,1,0,0,2,3,2,2,0,0,3,0,3,3,0,2,0,0,1,0,0,0,0,4,0,2,0,2,0,1,4,1,2,5,0,2,0,2,2,4,3,0,0,0,2,1,0,3,10,0,4,0,1,0,1,0,0,0,4,0,2,1,0,0,15,1,0
20912,7,1,1,0,0,1,0,2,2,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,7,0,2,2,1,0,0,2,1,2,2,0,2,0,2,0,0,2,0,0,0,0,6,0,3,10,0,3,10,1,0,0,0,0,0,0,0,1,1,2,1,10,2,1
20913,4,11,1,0,0,1,3,2,2,0,0,7,0,2,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,2,4,1,2,6,0,2,0,1,0,3,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,11,1,0
20914,3,3,4,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,2,1,0,0,2,0,0,0,6,0,2,10,0,6,0,1,0,0,0,0,3,0,0,0,2,2,0,5,7,0
20915,6,11,1,0,0,1,1,2,2,0,0,7,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,4,2,1,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,6,1,0
20916,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,211,0,0,0,0,10,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
20917,5,1,1,0,0,1,1,2,2,0,0,3,0,3,4,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,2,2,1,0,0,3,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
20918,4,1,2,0,0,4,3,2,2,0,0,5,0,2,2,0,1,0,0,1,0,0,0,1,9,0,2,0,2,0,1,4,2,2,1,0,2,0,2,0,2,2,0,0,0,3,1,0,3,10,0,4,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
20919,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,134,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20920,1,3,1,0,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,141,0,0,1,0,52,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
20921,2,1,3,0,0,1,0,2,2,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,9,0,2,2,4,0,0,4,1,2,3,0,2,0,2,0,4,2,2,0,0,0,6,0,2,10,0,6,0,2,0,1,0,0,3,0,0,1,1,2,0,9,2,0
20922,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,4,0,2,0,223,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0
20923,5,1,1,0,0,5,3,2,2,0,0,0,0,4,3,0,2,0,0,1,0,0,0,0,11,0,2,0,2,1,1,1,2,2,5,0,2,0,2,2,0,3,0,0,0,1,4,0,3,24,0,4,4,1,1,0,0,0,0,1,1,2,1,1,0,11,1,2
20924,6,9,1,0,3,6,4,2,2,1,0,0,0,4,1,8,0,1,0,1,0,0,0,0,6,0,1,0,0,0,1,4,1,2,2,0,2,3,2,1,0,5,0,0,0,1,1,0,5,51,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,14,1,0
20925,7,0,1,0,0,2,2,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,9,0,2,0,4,0,1,4,2,2,2,0,1,0,2,1,0,2,0,0,0,1,1,0,2,21,0,6,0,1,0,0,0,0,0,3,0,1,1,0,0,10,1,0
20926,7,11,1,0,0,2,4,2,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
20927,4,1,2,0,0,3,3,2,2,0,0,4,0,3,3,0,1,0,0,1,0,0,0,0,10,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,3,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
20928,4,11,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
20929,4,3,1,0,0,1,0,2,2,2,0,0,9,3,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0,0,0,4,1,2,6,0,2,0,1,1,0,2,0,0,0,0,6,0,2,24,0,1,0,1,0,0,0,0,3,0,0,1,1,2,0,5,1,0
20930,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0
20931,6,11,1,0,0,3,4,2,2,0,0,0,6,4,4,0,2,0,0,1,0,0,0,0,10,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,3,0,0,0,1,1,0,4,23,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,14,1,0
20932,6,0,1,0,0,1,0,2,2,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,5,0,2,2,0,0,0,4,2,2,1,0,2,0,2,1,4,4,1,0,0,0,6,0,4,24,0,1,0,1,0,1,0,0,3,0,0,2,1,2,0,11,2,0
20933,7,1,2,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,12,6,0
20934,7,11,1,0,3,0,0,2,2,1,0,2,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,2,2,0,0,1,6,2,1,4,0,1,0,0,0,6,0,2,51,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,12,6,0
20935,3,8,1,0,4,1,3,2,2,2,0,2,0,1,4,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,4,2,2,6,0,2,3,2,1,1,2,0,0,0,3,1,0,2,52,0,1,0,1,0,1,0,0,0,4,0,1,1,1,0,13,1,0
20936,6,1,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,2,2,1,0,0,1,0,2,1,0,0,0,0,0,0,6,0,2,23,0,1,8,1,0,0,0,0,3,0,0,0,2,2,0,10,5,1
20937,4,1,1,0,0,1,1,2,2,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,11,1,0
20938,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20939,2,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,2,0,0,2,0,2,1,4,0,2,0,0,0,6,0,0,10,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,10,7,0
20940,5,1,3,4,0,1,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,3,0,2,1,0,0,0,2,1,2,5,0,2,0,2,1,0,2,0,0,0,0,3,0,3,23,0,1,4,1,0,0,0,0,3,0,1,1,1,2,0,7,1,2
20941,5,11,1,4,0,1,0,2,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,1,0,0,0,4,1,2,2,0,2,0,2,0,2,2,1,0,0,0,3,0,2,22,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,11,2,0
20942,4,1,1,0,0,1,3,2,2,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,4,0,1,4,2,2,2,0,2,0,2,2,0,2,4,0,0,1,1,0,2,10,0,6,0,2,0,0,0,0,0,5,0,1,1,1,0,11,1,0
20943,3,1,1,0,0,4,0,2,2,3,0,2,0,3,3,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,11,4,2,2,3,0,2,0,2,2,1,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,0,0,2,1,1,0,10,1,0
20944,7,1,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
20945,3,1,12,0,0,1,2,1,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,12,1,0
20946,3,1,1,0,2,3,5,2,2,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,10,0,2,0,4,0,1,2,2,2,3,0,2,2,2,2,0,4,0,0,0,1,1,0,4,40,0,6,1,1,1,0,0,0,0,1,0,1,1,1,0,10,1,1
20947,6,0,1,0,0,1,3,2,2,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,2,1,2,5,0,2,0,2,0,0,2,0,0,0,1,1,0,2,10,0,1,4,1,0,0,0,0,0,2,1,1,1,1,0,8,1,1
20948,4,1,1,0,0,1,3,2,2,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,3,0,2,0,0,0,10,4,2,2,5,0,2,0,2,2,0,5,0,0,0,0,1,0,5,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,8,1,0
20949,6,1,1,0,0,2,0,2,2,0,0,13,0,2,0,0,1,0,0,1,0,0,0,0,9,0,2,2,0,0,0,4,1,2,1,0,2,0,2,2,4,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
20950,3,1,12,0,0,1,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,9,0,2,2,4,0,0,4,2,2,2,0,2,0,1,1,4,2,9,0,0,0,6,0,2,23,0,6,0,2,0,1,0,0,3,0,0,1,1,2,0,11,2,0
20951,7,2,1,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,1,0,2,2,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,7,6,0
20952,3,1,1,0,0,1,3,2,2,1,0,0,0,5,3,0,2,0,0,0,0,0,0,1,3,0,1,0,4,0,1,4,2,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,24,0,6,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
20953,6,0,1,0,0,3,3,1,2,1,0,2,9,3,3,0,2,0,0,0,0,0,0,0,10,0,1,0,1,0,1,4,2,2,2,0,2,0,2,1,4,3,0,0,0,1,1,0,3,10,0,3,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
20954,3,1,12,0,0,3,4,2,2,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,10,0,2,0,0,0,1,4,2,2,1,0,2,0,2,0,4,2,1,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,16,1,0
20955,5,2,1,0,3,1,4,2,2,1,0,0,0,4,4,3,3,0,0,0,0,0,0,0,8,0,1,0,2,0,1,4,2,2,1,0,2,2,2,2,0,4,10,0,0,1,1,0,4,51,0,4,0,3,0,0,0,0,0,5,0,2,1,1,0,14,1,0
20956,4,1,1,0,0,4,1,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,10,0,2,0,0,0,1,4,2,2,3,0,2,0,2,0,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
20957,5,3,1,0,1,0,0,2,2,0,0,3,2,0,0,9,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,1,2,1,2,0,1,0,0,0,6,0,0,31,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
20958,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
20959,7,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,3,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
20960,4,8,1,0,3,2,4,2,2,1,0,3,0,2,2,5,2,0,0,1,0,0,0,0,9,0,1,0,0,0,1,4,1,2,1,0,2,3,2,3,3,3,1,0,0,1,1,0,3,51,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,14,1,0
20961,4,11,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,2,2,0,0,2,0,2,0,4,0,10,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,8,5,0
20962,6,1,1,0,0,3,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,1,2,2,1,0,0,2,2,2,6,0,2,0,2,1,0,2,5,0,0,0,6,0,2,24,0,3,8,1,0,0,0,0,3,0,0,2,1,2,0,7,2,1
20963,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
20964,5,1,1,0,0,3,3,2,2,0,0,0,0,3,3,0,4,0,0,1,0,0,0,0,10,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,0,5,0,0,0,2,1,0,5,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,11,1,0
20965,4,1,2,0,0,4,0,2,2,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,9,0,2,2,4,0,0,4,2,2,1,0,2,0,1,1,4,2,0,0,0,0,6,0,2,23,0,6,0,1,0,1,0,0,3,0,0,1,1,2,0,14,2,0
20966,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20967,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,2,3,0,0,2,0,111,0,0,1,0,10,1,6,0,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0
20968,3,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,5,0,2,0,1,1,0,2,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,10,1,0
20969,7,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,2,22,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,7,0
20970,7,1,2,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,14,6,0
20971,7,1,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,2,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,8,7,0
